,filename,title,album,year,text,doc,tokens,lemmas,POS
0,nightmares_1,To the death,Nightmares,2006,When In Troy Do as the Greeks do This is treacherous This is cold hearted betrayal Move in for the kill And you’re all traitors We’ll fight them to the death Burn down the houses Loot all the churches And we found the time to pray Pray that our justice be done Pray by the light of the moon That we’re not here,When In Troy Do as the Greeks do This is treacherous This is cold hearted betrayal Move in for the kill And you’re all traitors We’ll fight them to the death Burn down the houses Loot all the churches And we found the time to pray Pray that our justice be done Pray by the light of the moon That we’re not here,"['When', 'In', 'Troy', 'Do', 'as', 'the', 'Greeks', 'do', 'This', 'is', 'treacherous', 'This', 'is', 'cold', 'hearted', 'betrayal', 'Move', 'in', 'for', 'the', 'kill', 'And', 'you', '’re', 'all', 'traitors', 'We', '’ll', 'fight', 'them', 'to', 'the', 'death', 'Burn', 'down', 'the', 'houses', 'Loot', 'all', 'the', 'churches', 'And', 'we', 'found', 'the', 'time', 'to', 'pray', 'Pray', 'that', 'our', 'justice', 'be', 'done', 'Pray', 'by', 'the', 'light', 'of', 'the', 'moon', 'That', 'we', '’re', 'not', 'here']","['when', 'in', 'Troy', 'do', 'as', 'the', 'Greeks', 'do', 'this', 'be', 'treacherous', 'this', 'be', 'cold', 'hearted', 'betrayal', 'Move', 'in', 'for', 'the', 'kill', 'and', 'you', '’re', 'all', 'traitor', 'we', '’ll', 'fight', 'they', 'to', 'the', 'death', 'burn', 'down', 'the', 'house', 'loot', 'all', 'the', 'church', 'and', 'we', 'find', 'the', 'time', 'to', 'pray', 'pray', 'that', 'our', 'justice', 'be', 'do', 'pray', 'by', 'the', 'light', 'of', 'the', 'moon', 'that', 'we', '’re', 'not', 'here']","[('SCONJ', 'WRB'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('DET', 'DT'), ('PROPN', 'NNPS'), ('AUX', 'VBP'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('PRON', 'DT'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'DT'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VB'), ('ADP', 'RP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VB'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('VERB', 'VB'), ('SCONJ', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VB'), ('VERB', 'VBN'), ('INTJ', 'UH'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PART', 'RB'), ('ADV', 'RB')]"
1,nightmares_2,You Don’t Walk Away From Dismemberment,Nightmares,2006,"I will spill blood On your filthy princess whites Come home tonight So I can slit your throat Every time you discard my heart Your ships sinking fast The colours are fading Save me again tonight, you know I’ll make it count Princess, there’s more to life than robbing banks You won’t walk away from this broken heart Slash my arms Tear off my limbs I will never back down To your sin","I will spill blood On your filthy princess whites Come home tonight So I can slit your throat Every time you discard my heart Your ships sinking fast The colours are fading Save me again tonight, you know I’ll make it count Princess, there’s more to life than robbing banks You won’t walk away from this broken heart Slash my arms Tear off my limbs I will never back down To your sin","['I', 'will', 'spill', 'blood', 'On', 'your', 'filthy', 'princess', 'whites', 'Come', 'home', 'tonight', 'So', 'I', 'can', 'slit', 'your', 'throat', 'Every', 'time', 'you', 'discard', 'my', 'heart', 'Your', 'ships', 'sinking', 'fast', 'The', 'colours', 'are', 'fading', 'Save', 'me', 'again', 'tonight', ',', 'you', 'know', 'I', '’ll', 'make', 'it', 'count', 'Princess', ',', 'there', '’s', 'more', 'to', 'life', 'than', 'robbing', 'banks', 'You', 'wo', 'n’t', 'walk', 'away', 'from', 'this', 'broken', 'heart', 'Slash', 'my', 'arms', 'Tear', 'off', 'my', 'limbs', 'I', 'will', 'never', 'back', 'down', 'To', 'your', 'sin']","['I', 'will', 'spill', 'blood', 'on', 'your', 'filthy', 'princess', 'white', 'come', 'home', 'tonight', 'so', 'I', 'can', 'slit', 'your', 'throat', 'every', 'time', 'you', 'discard', 'my', 'heart', 'your', 'ship', 'sink', 'fast', 'the', 'colour', 'be', 'fade', 'save', 'I', 'again', 'tonight', ',', 'you', 'know', 'I', '’ll', 'make', 'it', 'count', 'Princess', ',', 'there', '’', 'more', 'to', 'life', 'than', 'rob', 'bank', 'you', 'will', 'not', 'walk', 'away', 'from', 'this', 'broken', 'heart', 'slash', 'my', 'arm', 'tear', 'off', 'my', 'limb', 'I', 'will', 'never', 'back', 'down', 'to', 'your', 'sin']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('ADV', 'RB'), ('NOUN', 'NN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBG'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PROPN', 'NNP'), ('PUNCT', ','), ('PRON', 'EX'), ('VERB', 'VBZ'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN')]"
2,nightmares_3,Minesweeper,Nightmares,2006,Been searching all day For the answers Do you remember when Life was so simple? They were shooting at us After all this time Shooting at us Killing us all And we’re all numb Numb with the sound Sound of our fears We’re all numb And just before you die Take a look up at the sky Tell them it was all worth it They’ll Be Hanging Us Tonight Raid all the liquor stores Kidnap the kids This night is not over yet Burning on Lucifer’s blood We’re trashed in the back of your car A cheap lay in the parking lot A shot for afterwards As I watched you slaying behind the wheel They’re gaining on us A sharp turn left Running out of time They’re gaining on us The lights flashed by As we sped towards our escape Nothing else mattered Nobody else cared They’ll be hanging us tonight This was our masterpiece,Been searching all day For the answers Do you remember when Life was so simple? They were shooting at us After all this time Shooting at us Killing us all And we’re all numb Numb with the sound Sound of our fears We’re all numb And just before you die Take a look up at the sky Tell them it was all worth it They’ll Be Hanging Us Tonight Raid all the liquor stores Kidnap the kids This night is not over yet Burning on Lucifer’s blood We’re trashed in the back of your car A cheap lay in the parking lot A shot for afterwards As I watched you slaying behind the wheel They’re gaining on us A sharp turn left Running out of time They’re gaining on us The lights flashed by As we sped towards our escape Nothing else mattered Nobody else cared They’ll be hanging us tonight This was our masterpiece,"['Been', 'searching', 'all', 'day', 'For', 'the', 'answers', 'Do', 'you', 'remember', 'when', 'Life', 'was', 'so', 'simple', '?', 'They', 'were', 'shooting', 'at', 'us', 'After', 'all', 'this', 'time', 'Shooting', 'at', 'us', 'Killing', 'us', 'all', 'And', 'we', '’re', 'all', 'numb', 'Numb', 'with', 'the', 'sound', 'Sound', 'of', 'our', 'fears', 'We', '’re', 'all', 'numb', 'And', 'just', 'before', 'you', 'die', 'Take', 'a', 'look', 'up', 'at', 'the', 'sky', 'Tell', 'them', 'it', 'was', 'all', 'worth', 'it', 'They', '’ll', 'Be', 'Hanging', 'Us', 'Tonight', 'Raid', 'all', 'the', 'liquor', 'stores', 'Kidnap', 'the', 'kids', 'This', 'night', 'is', 'not', 'over', 'yet', 'Burning', 'on', 'Lucifer', '’s', 'blood', 'We', '’re', 'trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'A', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'A', 'shot', 'for', 'afterwards', 'As', 'I', 'watched', 'you', 'slaying', 'behind', 'the', 'wheel', 'They', '’re', 'gaining', 'on', 'us', 'A', 'sharp', 'turn', 'left', 'Running', 'out', 'of', 'time', 'They', '’re', 'gaining', 'on', 'us', 'The', 'lights', 'flashed', 'by', 'As', 'we', 'sped', 'towards', 'our', 'escape', 'Nothing', 'else', 'mattered', 'Nobody', 'else', 'cared', 'They', '’ll', 'be', 'hanging', 'us', 'tonight', 'This', 'was', 'our', 'masterpiece']","['be', 'search', 'all', 'day', 'for', 'the', 'answer', 'do', 'you', 'remember', 'when', 'Life', 'be', 'so', 'simple', '?', 'they', 'be', 'shoot', 'at', 'we', 'after', 'all', 'this', 'time', 'shoot', 'at', 'we', 'kill', 'we', 'all', 'and', 'we', '’re', 'all', 'numb', 'Numb', 'with', 'the', 'sound', 'sound', 'of', 'our', 'fear', 'we', '’re', 'all', 'numb', 'and', 'just', 'before', 'you', 'die', 'take', 'a', 'look', 'up', 'at', 'the', 'sky', 'tell', 'they', 'it', 'be', 'all', 'worth', 'it', 'they', '’ll', 'be', 'hang', 'Us', 'Tonight', 'Raid', 'all', 'the', 'liquor', 'store', 'Kidnap', 'the', 'kid', 'this', 'night', 'be', 'not', 'over', 'yet', 'burn', 'on', 'Lucifer', '’s', 'blood', 'we', '’re', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'afterwards', 'as', 'I', 'watch', 'you', 'slay', 'behind', 'the', 'wheel', 'they', '’re', 'gain', 'on', 'we', 'a', 'sharp', 'turn', 'leave', 'run', 'out', 'of', 'time', 'they', '’re', 'gain', 'on', 'we', 'the', 'light', 'flash', 'by', 'as', 'we', 'speed', 'towards', 'our', 'escape', 'nothing', 'else', 'matter', 'Nobody', 'else', 'care', 'they', '’ll', 'be', 'hang', 'we', 'tonight', 'this', 'be', 'our', 'masterpiece']","[('AUX', 'VBN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('PRON', 'PRP'), ('VERB', 'VB'), ('SCONJ', 'WRB'), ('PROPN', 'NNP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('PRON', 'DT'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PROPN', 'NNP'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('PROPN', 'NNP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('PART', 'POS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PROPN', 'NNP'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('PRON', 'DT'), ('AUX', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN')]"
3,nightmares_4,They'll Be Hanging Us Tonight,Nightmares,2006,Raid all the liquor stores Kidnap the kids This night's not over yet Running on Lucifer's blood We're trashed in the back of your car A cheap lay in the parking lot A shot for afters Trashed in the back of your car In the parking lot Shot for afters As I watched you slaying behind the wheel They're gaining on us A sharp turn left Running out of time They're gaining on us This night's not over yet Running on Lucifer's blood The lights flashed by as we sped towards our escape Nothing else mattered Nobody else cared They'll be hanging us tonight This was our masterpiece,Raid all the liquor stores Kidnap the kids This night's not over yet Running on Lucifer's blood We're trashed in the back of your car A cheap lay in the parking lot A shot for afters Trashed in the back of your car In the parking lot Shot for afters As I watched you slaying behind the wheel They're gaining on us A sharp turn left Running out of time They're gaining on us This night's not over yet Running on Lucifer's blood The lights flashed by as we sped towards our escape Nothing else mattered Nobody else cared They'll be hanging us tonight This was our masterpiece,"['Raid', 'all', 'the', 'liquor', 'stores', 'Kidnap', 'the', 'kids', 'This', 'night', ""'s"", 'not', 'over', 'yet', 'Running', 'on', 'Lucifer', ""'s"", 'blood', 'We', ""'re"", 'trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'A', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'A', 'shot', 'for', 'afters', 'Trashed', 'in', 'the', 'back', 'of', 'your', 'car', 'In', 'the', 'parking', 'lot', 'Shot', 'for', 'afters', 'As', 'I', 'watched', 'you', 'slaying', 'behind', 'the', 'wheel', 'They', ""'re"", 'gaining', 'on', 'us', 'A', 'sharp', 'turn', 'left', 'Running', 'out', 'of', 'time', 'They', ""'re"", 'gaining', 'on', 'us', 'This', 'night', ""'s"", 'not', 'over', 'yet', 'Running', 'on', 'Lucifer', ""'s"", 'blood', 'The', 'lights', 'flashed', 'by', 'as', 'we', 'sped', 'towards', 'our', 'escape', 'Nothing', 'else', 'mattered', 'Nobody', 'else', 'cared', 'They', ""'ll"", 'be', 'hanging', 'us', 'tonight', 'This', 'was', 'our', 'masterpiece']","['raid', 'all', 'the', 'liquor', 'store', 'Kidnap', 'the', 'kid', 'this', 'night', ""'s"", 'not', 'over', 'yet', 'run', 'on', 'Lucifer', ""'s"", 'blood', 'we', 'be', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'a', 'cheap', 'lay', 'in', 'the', 'parking', 'lot', 'a', 'shot', 'for', 'after', 'trash', 'in', 'the', 'back', 'of', 'your', 'car', 'in', 'the', 'parking', 'lot', 'shoot', 'for', 'after', 'as', 'I', 'watch', 'you', 'slay', 'behind', 'the', 'wheel', 'they', 'be', 'gain', 'on', 'we', 'a', 'sharp', 'turn', 'leave', 'run', 'out', 'of', 'time', 'they', 'be', 'gain', 'on', 'we', 'this', 'night', ""'s"", 'not', 'over', 'yet', 'run', 'on', 'Lucifer', ""'s"", 'blood', 'the', 'light', 'flash', 'by', 'as', 'we', 'speed', 'towards', 'our', 'escape', 'nothing', 'else', 'matter', 'Nobody', 'else', 'care', 'they', 'will', 'be', 'hang', 'we', 'tonight', 'this', 'be', 'our', 'masterpiece']","[('VERB', 'VB'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('PROPN', 'NNP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'POS'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('PART', 'POS'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'POS'), ('PART', 'RB'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('PART', 'POS'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'NN'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PROPN', 'NNP'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('PRON', 'DT'), ('AUX', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN')]"
4,nightmares_5,This Confession Means Nothing,Nightmares,2006,I close my eyes And hold you in my arms Despite all the pain Your confessions means nothing,I close my eyes And hold you in my arms Despite all the pain Your confessions means nothing,"['I', 'close', 'my', 'eyes', 'And', 'hold', 'you', 'in', 'my', 'arms', 'Despite', 'all', 'the', 'pain', 'Your', 'confessions', 'means', 'nothing']","['I', 'close', 'my', 'eye', 'and', 'hold', 'you', 'in', 'my', 'arm', 'despite', 'all', 'the', 'pain', 'your', 'confession', 'mean', 'nothing']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBZ'), ('PRON', 'NN')]"
